iso3,country,region,income_2022,best_four_pathway_screen,ad_screen_avoided_ch4_tpy,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,bio_cng_screen_avoided_ch4_tpy,bio_cng_screen_avoided_diesel_tco2e,bio_cng_screen_upgrading_electricity_tco2e,bio_cng_screen_process_tco2e,compost_screen_avoided_ch4_tpy,compost_screen_process_tco2e,prevention_screen_avoided_ch4_tpy,prevention_screen_avoided_upstream_tco2e,scenario,adjusted_first_pass_ch4_total_tpy,methane_adjustment_ratio,first_pass_ch4_total_tpy,ad_capture_sens_net_gwp100_benefit_tco2e,bio_cng_capture_sens_net_gwp100_benefit_tco2e,compost_capture_sens_net_gwp100_benefit_tco2e,prevention_capture_sens_net_gwp100_benefit_tco2e,best_pathway_landfill_capture_sensitivity
MKD,North Macedonia,Eur. & Cent. Asia,UMIC,Prevention,4209.771129645883,18708.0992478424,11717.454655690048,4209.771129645883,25734.250335577024,4433.11866222846,11717.454655690048,4209.771129645883,5366.694862763718,2104.8855648229414,118295.99256643024,low_capture,9752.804540606543,0.9266826381059751,10524.427824114706,113101.15799395155,115694.19041945772,100743.81853903548,171351.24926732984,Prevention
NOR,Norway,Eur. & Cent. Asia,HIC,AD-bio-CNG,1062.3159296786278,108.88841585190936,1437.127070187662,1062.3159296786278,3156.264638949071,25.8024752818897,1437.127070187662,1062.3159296786278,658.2165403106139,374.5515241757912,10231.040208748076,low_capture,1892.2502497400556,0.7125,2655.789824196569,19259.444062836053,22281.017810651327,19929.46617686119,17489.84874727491,AD-bio-CNG
POL,Poland,Eur. & Cent. Asia,HIC,AD-electricity,36930.181907344704,97693.5637117726,52174.92951049703,36930.181907344704,114588.25629952004,23149.71471621907,52174.92951049703,36930.181907344704,23896.565798363972,15603.5417707933,445113.0822103966,low_capture,65781.88652245775,0.7124999999999999,92325.45476836176,761225.5595656157,754970.5374371441,691810.3595659762,747509.7217283708,AD-electricity
PRT,Portugal,Eur. & Cent. Asia,HIC,AD-bio-CNG,25595.569210479836,21818.404058600092,37877.07029842368,25595.569210479836,83186.83858226385,5170.1443813634005,37877.07029842368,25595.569210479836,17348.023488051604,12113.528055301556,361950.335930196,low_capture,45971.42343699261,0.7184278350515464,63988.92302619958,484110.420754656,540308.7108969564,482821.06350642804,598663.6599386919,Prevention
ROU,Romania,Eur. & Cent. Asia,HIC,Prevention,30836.073896274316,58123.4770451905,76359.36978934408,30836.073896274316,167702.90095994872,13773.086586140404,76359.36978934408,30836.073896274316,34973.24714402445,15418.036948137158,770901.8474068579,low_capture,69610.82250836048,0.9029790594291061,77090.18474068579,739129.8561468085,834936.1934754262,722392.5017469375,1149584.7218523389,Prevention
RUS,Russian Federation,Eur. & Cent. Asia,UMIC,AD-bio-CNG,263837.61600000004,553052.5178590692,495841.633344,263837.61600000004,1088983.3239576076,131052.7277856,495841.633344,263837.61600000004,227099.7264,112130.98680000004,4254991.2,low_capture,569930.97,0.8640632501773362,659594.04,6258059.838115068,6662937.916428007,5973749.2272,6890352.005280001,Prevention
SMR,San Marino,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
SRB,Serbia,Eur. & Cent. Asia,UMIC,Prevention,11338.278252037586,51007.351329765705,28076.978435520687,11338.278252037586,61663.56200707961,12086.831382237113,28076.978435520687,11338.278252037586,12859.497250852632,5669.139126018792,283456.9563009397,low_capture,25604.30524619964,0.9032872426322164,28345.695630093964,301505.21397289715,300074.593267974,265715.3438277995,422744.37684026576,Prevention
SVK,Slovak Republic,Eur. & Cent. Asia,HIC,Prevention,7050.068556374945,6339.370670089651,17458.084766151274,7050.068556374945,38342.006600699126,1502.1933576495912,17458.084766151274,7050.068556374945,7995.95275435525,3525.0342781874724,176251.71390937362,low_capture,15906.717180320966,0.9024999999999999,17625.17139093736,161946.3688258305,192446.8113987904,165069.13016753687,262784.2553703197,Prevention
SVN,Slovenia,Eur. & Cent. Asia,HIC,AD-bio-CNG,795.0082235515863,1191.3728600174857,1810.001875657255,795.0082235515863,3975.184265245589,282.3107355508136,1810.001875657255,795.0082235515863,828.9964034949736,262.45570185800096,12065.07880313581,low_capture,1926.7151438257633,0.969406396939361,1987.5205588789656,20344.031749184538,22845.532418861825,20133.66436132933,18985.472430342288,AD-bio-CNG
ESP,Spain,Eur. & Cent. Asia,HIC,AD-bio-CNG,106778.96562603489,114149.1390901527,205657.4742286946,106778.96562603489,451671.5516038864,27049.06960744445,205657.4742286946,106778.96562603489,94192.8893999291,7627.068973288207,296608.23785009695,low_capture,240920.0411937412,0.9025,266947.4140650872,2529701.7130493624,2840175.055955651,2527017.158787975,483837.52700637584,AD-bio-CNG
SWE,Sweden,Eur. & Cent. Asia,HIC,Prevention,301.1048057553959,78.20432502292748,745.6258304920868,301.1048057553959,1637.5674019986964,18.53149527021584,745.6258304920868,301.1048057553959,341.50303386091144,150.55240287769797,7527.620143884898,low_capture,679.3677179856119,0.9025,752.7620143884897,6724.099266214298,8264.930847919852,7050.017737822546,11223.380529726628,Prevention
CHE,Switzerland,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
TJK,Tajikistan,Eur. & Cent. Asia,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,low_capture,,,,,,,,
TKM,Turkmenistan,Eur. & Cent. Asia,UMIC,Prevention,1102.1354977976694,13668.7105586242,4093.827199794553,1102.1354977976694,8990.994809521038,3238.9723329602584,4093.827199794553,1102.1354977976694,1875.008015628285,551.0677488988347,41330.0811674126,low_capture,2755.338744494173,1.0,2755.338744494173,39552.96889892625,31636.280816862836,28103.07752446832,56319.12393746091,Prevention
TUR,Türkiye,Eur. & Cent. Asia,UMIC,Prevention,176949.42016836995,546535.319274341,438179.8491629345,176949.42016836995,962344.66116654,129508.39587412914,438179.8491629345,176949.42016836995,200690.1340409596,88474.71008418498,4423735.504209249,low_capture,402452.0858508004,0.9097562127479399,442373.5504209248,4487034.164168115,4773335.110186186,4177988.5600157487,6613074.851237603,Prevention
UKR,Ukraine,Eur. & Cent. Asia,LMIC,Prevention,70905.60081684186,86455.4263730524,135029.36672925454,70905.60081684186,296555.8330006128,20486.69718007292,135029.36672925454,70905.60081684186,61844.60960522938,35452.80040842093,1363216.9641123302,low_capture,153517.4647761991,0.8660385809169243,177264.00204210466,1621696.0764088437,1811309.7858563312,1608425.4071598165,2198351.972494853,Prevention
GBR,United Kingdom,Eur. & Cent. Asia,HIC,AD-bio-CNG,15263.96056881516,21369.65282296784,32785.5927148239,15263.96056881516,72004.77195052236,5063.807150037838,32785.5927148239,15263.96056881516,15016.08302873754,4131.445327292638,179177.94885135762,low_capture,34439.3110333892,0.9024999999999999,38159.901422037896,363283.7641514184,408855.0761289351,359683.62101453694,280596.6687457373,AD-bio-CNG
UZB,Uzbekistan,Eur. & Cent. Asia,LMIC,AD-electricity,33432.11262689066,225688.44693563395,78733.54938176041,33432.11262689066,172917.15045083035,53479.70698172902,78733.54938176041,33432.11262689066,36060.6417869994,11415.843336011449,542838.642696,low_capture,76271.24064250085,0.9125506544405826,83580.28156722666,976785.9957442826,870534.99227775,793770.4564034097,826195.6030537009,AD-electricity
ATG,Antigua and Barbuda,L. Amer. & the Caribbean,HIC,Prevention,101.33759133370712,393.3250460896453,251.78154925049392,101.33759133370712,552.970726892909,93.2033008293438,251.78154925049392,101.33759133370712,115.31811187723692,50.668795666853555,2541.9128260963325,low_capture,229.0178725885259,0.9039799331103681,253.34397833426775,2633.2579506023135,2699.7003305762337,2376.3963418859253,3787.7700529779136,Prevention
ARG,Argentina,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,138946.95851333332,225106.13964806305,224248.31480820003,138946.95851333332,492501.3529114146,53341.72196949,224248.31480820003,138946.95851333332,102707.654045,61868.97383687772,2016135.9,low_capture,263459.31947462494,0.7584457329430309,347367.39628333325,2867295.2207237827,3081348.712017644,2763729.7418389195,3292475.7504615146,Prevention
ABW,Aruba,L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,low_capture,,,,,,,,
BHS,"Bahamas, The",L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,low_capture,,,,,,,,
BRB,Barbados,L. Amer. & the Caribbean,HIC,Prevention,1860.0160611471183,5728.830512041319,3701.147077491553,1860.0160611471183,8128.578110153378,1357.518212792418,3701.147077491553,1860.0160611471183,1695.1571472445462,930.008030573559,37365.69758805024,low_capture,4044.819862233903,0.8698462226695746,4650.040152867796,46035.323535654636,47077.552920974274,42312.48295386032,59369.51763860267,Prevention
BLZ,Belize,L. Amer. & the Caribbean,UMIC,Prevention,364.2032276699518,588.6154930284565,1352.8146790186522,364.2032276699518,2971.095056945972,139.4798206088306,1352.8146790186522,364.2032276699518,619.6007410735053,182.1016138349759,13657.62103762319,low_capture,910.5080691748794,1.0,910.5080691748794,9142.128606632492,11385.128349941178,9286.727051549184,18610.784933934534,Prevention
BOL,Bolivia,L. Amer. & the Caribbean,LMIC,Prevention,26076.8207644,64387.10663049145,51841.72613320849,26076.8207644,113856.464338231,15257.332144175189,51841.72613320849,26076.8207644,23743.955789988,13038.4103822,523378.89324000006,low_capture,52912.85400130626,0.8116457827334954,65192.051910999995,588237.2320314951,622449.2575950595,551947.8957442241,811224.8190071061,Prevention
BRA,Brazil,L. Amer. & the Caribbean,UMIC,Prevention,623564.0318546997,286306.00577043154,1083287.2024378907,623564.0318546997,2379150.154366171,67843.79751648843,1083287.2024378907,623564.0318546997,496154.8420755325,311782.01592734986,10936550.523340171,low_capture,1176567.1818694235,0.7547370417564959,1558910.079636749,12004069.74207187,14029070.093151122,12304896.096663797,17337075.992709838,Prevention
VGB,British Virgin Islands,L. Amer. & the Caribbean,HIC,Prevention,28.891016205186048,177.50483954684285,107.31423514335332,28.891016205186048,235.68697066892105,42.06199712788729,107.31423514335332,28.891016205186048,49.15084131907277,14.445508102593024,1083.4131076944768,low_capture,72.22754051296512,1.0,72.22754051296512,856.02624518455,872.146379178741,736.6847994619877,1476.3309280850071,Prevention
CYM,Cayman Islands,L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,low_capture,,,,,,,,
CHL,Chile,L. Amer. & the Caribbean,HIC,Prevention,91783.75812366587,137958.48829020315,144765.21272947325,91783.75812366587,317938.01074828516,32690.993400767864,144765.21272947325,91783.75812366587,66303.71068557024,45891.879061832944,1461507.215699565,low_capture,168455.95359972207,0.7341427592134593,229459.3953091647,1825994.050725706,1973282.57978302,1766497.0644794055,2377907.603282053,Prevention
COL,Colombia,L. Amer. & the Caribbean,UMIC,Prevention,131021.2842191779,113244.03399736702,219145.8624857962,131021.2842191779,481295.1832057507,26834.593608309,219145.8624857962,131021.2842191779,100370.68706106172,65510.64210958895,2212432.484813999,low_capture,241594.35098729577,0.7375728376563508,327553.21054794476,2522644.7102533486,2863861.265853423,2528175.851680716,3526705.7541848877,Prevention
CRI,Costa Rica,L. Amer. & the Caribbean,UMIC,Prevention,8941.663554290742,1423.820230200104,23092.425197628516,8941.663554290742,50716.32605830317,337.39205413326323,23092.425197628516,8941.663554290742,10576.52906014767,4470.831777145372,233134.3657637253,low_capture,20361.68754404439,0.9108679797854234,22354.158885726854,199866.5555117746,248821.66928574437,210958.63141905534,343901.9460033268,Prevention
CUB,Cuba,L. Amer. & the Caribbean,UMIC,Prevention,23346.07676024764,141929.6417070254,86717.83482210187,23346.07676024764,190452.49462838788,33632.007989661346,86717.83482210187,23346.07676024764,39717.5130883713,11673.03838012382,875477.8785092867,low_capture,58365.19190061911,1.0,58365.19190061911,690225.0947636593,705115.9396953605,595295.7747903646,1192984.5224486545,Prevention
CUW,Curaçao,L. Amer. & the Caribbean,HIC,Prevention,584.2765099855538,,1125.5716735102092,584.2765099855538,2472.0166681148794,,1125.5716735102092,584.2765099855538,515.5214929691457,292.138254992777,11363.442166843772,low_capture,1256.7840204500044,0.8604035924573303,1460.6912749638846,,,13158.288649526901,18200.347238091796,Prevention
DMA,Dominica,L. Amer. & the Caribbean,UMIC,,,,,,,,,,,,,low_capture,,,,,,,,
DOM,Dominican Republic,L. Amer. & the Caribbean,UMIC,Prevention,25955.394397859694,109844.29881337908,74079.20148439454,25955.394397859694,162695.12207869434,26028.98373361743,74079.20148439454,25955.394397859694,33928.91047808591,12977.697198929847,747881.9355933705,low_capture,60529.875811006124,0.9328292205183747,64888.48599464924,694330.1461527313,721151.9856844291,624636.1383456608,1077164.4600052438,Prevention
ECU,Ecuador,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,28640.270490660405,40634.07185396799,87729.93527389449,28640.270490660405,192675.3021541276,9628.752759526476,87729.93527389449,28640.270490660405,40181.06378729367,6981.666927348652,431813.8487241,low_capture,70878.77787293552,0.9899177159803585,71600.676226651,724065.239837612,866477.7173782452,730980.0394702449,619800.5498981192,AD-bio-CNG
SLV,El Salvador,L. Amer. & the Caribbean,UMIC,Prevention,6672.348757168071,5272.4788930849345,18233.378317790062,6672.348757168071,40044.73120494948,1249.3799753513786,18233.378317790062,6672.348757168071,8351.043859290165,3336.174378584035,184078.85068236943,low_capture,15391.254452547226,0.9226888469229059,16680.871892920175,154495.94901900872,188018.82135552185,159105.80458442366,267807.2749042263,Prevention
GRD,Grenada,L. Amer. & the Caribbean,UMIC,Prevention,145.94975999999997,465.2079123015548,272.9781397848,145.94975999999997,599.5233599603362,110.23684718148002,272.9781397848,145.94975999999997,125.02633238,72.97487999999998,2755.9074,low_capture,312.3417003999999,0.8560252525252525,364.8743999999999,3590.507472868754,3614.586073346056,3273.2513679719996,4455.046250175999,Prevention
GTM,Guatemala,L. Amer. & the Caribbean,UMIC,Prevention,42788.59324030345,54801.23847913023,112005.70131180069,42788.59324030345,245990.51938042263,12985.840506650233,112005.70131180069,42788.59324030345,51299.57311491631,21394.296620151727,1130776.7769636218,low_capture,97811.43735616864,0.914369274136716,106971.48310075862,1006983.9756024445,1185187.4159970866,1012888.8653201986,1662870.9961811793,Prevention
GUY,Guyana,L. Amer. & the Caribbean,HIC,Prevention,1329.8067248208915,6421.714065774168,3874.118109028204,1329.8067248208915,8508.462646271946,1521.705657605045,3874.118109028204,1329.8067248208915,1774.3793651776796,664.9033624104458,39111.9624947321,low_capture,3114.7789131742275,0.9369117647058823,3324.5168120522285,36436.39053208157,37001.4334549743,32114.415210157924,56056.3597823999,Prevention
HTI,Haiti,L. Amer. & the Caribbean,LMIC,Prevention,13532.499344990523,68698.99960562137,50265.792192000066,13532.499344990523,110395.34759000478,16279.08924329817,50265.792192000066,13532.499344990523,23022.164510665138,6766.2496724952625,507468.7254371448,low_capture,33831.24836247631,1.0,33831.24836247631,386517.1895973635,411934.44833844877,345061.8176730771,691510.7165290159,Prevention
HND,Honduras,L. Amer. & the Caribbean,LMIC,Prevention,20082.72173867894,44585.13188693903,58812.436564919175,20082.72173867894,129165.76252095107,10565.005969203508,58812.436564919175,20082.72173867894,26936.601032742055,9871.16831223202,583689.5328331757,low_capture,46329.082559364775,0.922765014866204,50206.80434669735,489833.11356790864,563848.7382327172,477123.8172131467,831448.0434964092,Prevention
JAM,Jamaica,L. Amer. & the Caribbean,UMIC,Prevention,5575.582857217892,29713.20198046753,20710.223743993,5575.582857217892,45484.45869811139,7040.915726880469,20710.223743993,5575.582857217892,9485.46033584194,2787.791428608946,209084.35714567095,low_capture,13938.957143044729,1.0,13938.957143044729,160658.83195280118,169389.17294356457,142170.39338048472,284912.28400383424,Prevention
MEX,Mexico,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,326048.4723917902,689682.0621114118,580987.9341091712,326048.4723917902,1275984.365004965,163428.81123548248,580987.9341091712,326048.4723917902,266097.4633938342,122778.6720792132,4417480.305183436,low_capture,666064.8036577711,0.8171359292337448,815121.1809794754,7355479.19179879,7778352.6834568605,6980687.600402715,7146371.014130737,AD-bio-CNG
NIC,Nicaragua,L. Amer. & the Caribbean,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,low_capture,,,,,,,,
PAN,Panama,L. Amer. & the Caribbean,HIC,Prevention,7165.2157598882595,8702.911909461336,20147.49105171608,7165.2157598882595,44248.5670816642,2062.2640862894136,20147.49105171608,7165.2157598882595,9227.723929984786,3582.6078799441298,203403.17259334575,low_capture,17913.03939972065,1.0,17913.03939972065,183449.2895267059,216932.68061261933,185666.14473897585,300850.10692782607,Prevention
PRY,Paraguay,L. Amer. & the Caribbean,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,low_capture,,,,,,,,
PER,Peru,L. Amer. & the Caribbean,UMIC,Prevention,68517.74115390179,120236.41766045376,163426.25869815925,68517.74115390179,358921.99938686506,28491.52658154336,163426.25869815925,68517.74115390179,74850.63000181546,28178.83363229445,1357089.721599389,low_capture,160684.70959586615,0.9380619202547418,171294.35288475448,1705059.7993653184,1915253.8545101862,1673399.0104012082,2076080.6710234429,Prevention
PRI,Puerto Rico,L. Amer. & the Caribbean,HIC,AD-bio-CNG,7525.887581150084,39057.2505774223,23139.398233320124,7525.887581150084,50819.48974828791,9255.105189271057,23139.398233320124,7525.887581150084,10598.043113902691,1413.822811487733,87772.01425384368,low_capture,18814.71895287521,1.0,18814.71895287521,220621.99455138444,223129.128532979,194106.09909337957,126227.99472631002,AD-bio-CNG
SXM,Sint Maarten (Dutch),L. Amer. & the Caribbean,HIC,Prevention,58.77858780605551,,190.39935578260375,58.77858780605551,418.1611817087564,,190.39935578260375,58.77858780605551,87.20454011365199,16.455443427185475,1076.2735401789614,low_capture,146.94646951513877,1.0,146.94646951513877,,,1511.573048211058,1523.8616013984063,Prevention
KNA,St. Kitts and Nevis,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
LCA,St. Lucia,L. Amer. & the Caribbean,UMIC,,,,,,,,,,,,,low_capture,,,,,,,,
MAF,St. Martin (French),L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
VCT,St. Vincent and the Grenadines,L. Amer. & the Caribbean,UMIC,Prevention,117.63017623661024,446.7674928923568,291.28760541471803,117.63017623661024,639.7351965644697,105.86715861294924,291.28760541471803,117.63017623661024,133.4122248816888,58.81508811830512,2940.754405915257,low_capture,265.40308513385185,0.9025,294.0754405915256,3043.065453733947,3130.1659987931102,2754.173341374619,4384.547189043411,Prevention
SUR,Suriname,L. Amer. & the Caribbean,UMIC,Prevention,606.48,2156.089329715974,2252.739636,606.48,4947.539157367161,510.9123978,2252.739636,606.48,1031.7741,303.24,22743.0,low_capture,1516.2,1.0,1516.2,16399.605693715977,18680.143123567166,15464.4819,30991.128,Prevention
TTO,Trinidad and Tobago,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
TCA,Turks and Caicos Islands,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
URY,Uruguay,L. Amer. & the Caribbean,HIC,Prevention,9310.845705290969,4292.321784138352,15215.010987829435,9310.845705290969,33415.69591047838,1017.1194600514012,15215.010987829435,9310.845705290969,6968.605700183022,4655.422852645483,153606.29757934654,low_capture,17616.189415773308,0.7568029789501403,23277.114263227417,180741.45163992254,208847.70630621116,184695.5351434306,249438.36800115334,Prevention
VEN,"Venezuela, RB",L. Amer. & the Caribbean,UMC (2019),Prevention,46065.58951614667,56754.66964117928,123050.82807396428,46065.58951614667,270248.18159784557,13448.730510874311,123050.82807396428,46065.58951614667,56358.33602843805,23032.794758073334,1242285.1439038513,low_capture,105703.0717628095,0.91784842328575,115163.97379036668,1083753.2623465823,1283798.0437923742,1093691.0847509291,1817309.854293535,Prevention
VIR,Virgin Islands (US),L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,low_capture,,,,,,,,
DZA,Algeria,Mid. East & N. Africa,LMIC,Prevention,75978.52298030355,339163.61457402277,209387.8634753657,75978.52298030355,459864.35230539035,80369.07060402543,209387.8634753657,75978.52298030355,95901.43971179202,37989.26149015177,2113918.582919736,low_capture,175730.97089315366,0.9251612903225805,189946.30745075885,2041728.7144161689,2082060.3815435113,1816051.5236057201,3069895.064578492,Prevention
BHR,Bahrain,Mid. East & N. Africa,HIC,Prevention,5474.655989916001,31284.981300569507,13556.890627828992,5474.655989916001,29774.07870907982,7413.368542345004,13556.890627828992,5474.655989916001,6209.172335229731,2737.3279949580005,136866.39974790002,low_capture,12352.192577247974,0.9025,13686.63997479,152119.94591319852,143195.67477936382,128182.68290522826,204062.32736812902,Prevention
