iso3,region,country,income_generation_year,income_2022,gdp,population_generation_year,msw_year_reported,msw_tpy,msw_kg_cap_day,msw_2022_tpy,population_2022,msw_2030_tpy,population_2030,msw_2040_tpy,population_2040,msw_2050_tpy,population_2050,food_pct,green_pct,wood_pct,collection_total_population_pct,collection_total_weight_pct,treatment_open_dump_pct,treatment_controlled_landfill_pct,treatment_sanitary_landfill_pct,treatment_unspecified_landfill_pct,treatment_anaerobic_digestion_pct,treatment_composting_pct,treatment_recycling_pct,treatment_incineration_pct,treatment_mbt_pct,treatment_rdf_pct,treatment_other_pct,treatment_uncollected_pct,treatment_unaccounted_pct,food_frac,green_frac,wood_frac,collection_total_population_frac,collection_total_weight_frac,treatment_open_dump_frac,treatment_controlled_landfill_frac,treatment_sanitary_landfill_frac,treatment_unspecified_landfill_frac,treatment_anaerobic_digestion_frac,treatment_composting_frac,treatment_recycling_frac,treatment_incineration_frac,treatment_mbt_frac,treatment_rdf_frac,treatment_other_frac,treatment_uncollected_frac,treatment_unaccounted_frac,ofmsw_food_green_frac,ofmsw_food_green_wood_frac,ofmsw_food_green_tpy_tpy,ofmsw_food_green_wood_tpy_tpy,ofmsw_food_green_2022_tpy,ofmsw_food_green_wood_2022_tpy,ofmsw_food_green_2030_tpy,ofmsw_food_green_wood_2030_tpy,ofmsw_food_green_2040_tpy,ofmsw_food_green_wood_2040_tpy,ofmsw_food_green_2050_tpy,ofmsw_food_green_wood_2050_tpy,landfill_dump_uncollected_frac,known_diversion_or_treatment_frac,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,country_wdi,gdp_current_usd_2022,gdp_per_capita_current_usd_2022,population_wdi_2022,urban_population_pct_2022,country_ember,electricity_carbon_intensity_latest_year,electricity_carbon_intensity_latest_gco2_kwh,electricity_carbon_intensity_2022_gco2_kwh,ofmsw_food_green_2022_kg_per_cap_day,unmanaged_ofmsw_food_green_2022_kg_per_cap_day,doc_food_green_weighted,first_pass_ch4_open_dump_tpy,first_pass_ch4_controlled_landfill_tpy,first_pass_ch4_sanitary_landfill_tpy,first_pass_ch4_unspecified_landfill_tpy,first_pass_ch4_uncollected_tpy,first_pass_ch4_unaccounted_tpy,first_pass_ch4_total_tpy,first_pass_co2e_gwp100_tpy,first_pass_co2e_gwp20_tpy,first_pass_ch4_kg_per_cap_year,ad_screen_diverted_ofmsw_tpy,ad_screen_avoided_ch4_tpy,ad_screen_avoided_landfill_gwp100_tco2e,ad_screen_electricity_generated_mwh,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,ad_screen_net_gwp100_benefit_tco2e,ad_screen_grid_credit_share,ad_screen_electricity_yield_kwh_per_tonne,ad_screen_process_emissions_kgco2e_per_tonne,ad_screen_electricity_yield_source,ad_screen_process_emissions_source
LIE,Eur. & Cent. Asia,Liechtenstein,HIC,HIC,7378156576.0,39174.0,2022.0,32424.0,2.2676488669099086,32423.999999999996,39174.0,34766.60244488188,41106.0,36495.98339385827,42493.0,37347.13704401386,43006.0,0.3239,,,1.0,,,,,,,0.234726291441789,0.522004626060139,0.242744795682344,,,0.0005242868157286,,,0.3239,,,1.0,,,,,,,0.234726291441789,0.522004626060139,0.242744795682344,,,0.0005242868157286,,,0.3239,0.3239,10502.1336,10502.1336,10502.1336,10502.1336,11260.902531897242,11260.902531897242,11821.049021270694,11821.049021270694,12096.737688556092,12096.737688556092,,1.0000000000000009,,Liechtenstein,7426856242.7736,188055.003235348,39493.0,14.6923070071538,,,,,0.7285587007095761,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
LTU,Eur. & Cent. Asia,Lithuania,HIC,HIC,71033884500.0,2792454.0,2022.0,1317000.0,1.2921320022038651,1317000.0000000002,2792454.0,1373050.382188574,2717405.0,1325032.961792822,2495969.0,1236233.1761858216,2270467.0,0.3018,0.0464,0.0093,0.99,,,,,0.1364,,0.2189,0.265,0.3796,,,0.0001,,,0.3018,0.0464,0.0093,0.99,,,,,0.1364,,0.2189,0.265,0.3796,,,0.0001,,,0.3482,0.3575,458579.4,470827.5,458579.4000000001,470827.50000000006,478096.14307806146,490865.5116324152,461376.47729626065,473699.2838409338,430456.3919479031,441953.3604864312,0.1364,0.8635999999999999,62550.23016000001,Lithuania,71033884499.7824,25085.784063499,2831639.0,68.2866452426813,Lithuania,2025.0,138.36,180.69,0.4436942413239185,0.0605198945165824,0.1566628374497415,,,,1959.859308,,,1959.859308,53308.1731776,158356.6320864,0.6921289429902611,25020.092064000004,783.9437232,21323.26927104,4751.401451989933,858.530728360061,1858.7176193424964,20323.082380057564,0.04224411987831687,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
LUX,Eur. & Cent. Asia,Luxembourg,HIC,HIC,80801680397.0,645633.0,2022.0,465501.393,1.9753424657534249,465501.393,645633.0,519508.207118673,710726.0,561085.3650152253,760767.0,583120.0915092088,790578.0,0.315933821444853,,0.0296122800489799,1.0,,,,,,,0.219883317565437,0.306948386418585,0.412593293387995,0.0605750026279828,,,,,0.315933821444853,,0.0296122800489799,1.0,,,,,,,0.219883317565437,0.306948386418585,0.412593293387995,0.0605750026279828,,,,,0.315933821444853,0.3455461014938329,147067.63397839235,160852.19159109858,147067.63397839235,160852.19159109858,164130.21314696653,179514.03566390814,177265.84352604035,193880.86048625532,184227.3588717767,201494.8743237342,,0.9999999999999998,,Luxembourg,80801680397.0139,123719.658915996,653103.0,94.7605400940185,Luxembourg,2025.0,123.38,140.5,0.616939479068899,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MDA,Eur. & Cent. Asia,Moldova,UMIC,UMIC,11530746234.45,3089950.0,2020.0,948880.0,0.8413311648656815,948656.5489629282,2999245.0,931712.5579501832,2859879.0,1017792.9806570738,2581133.0,1020489.0890715552,2361942.0,0.297,0.159,0.006,,,0.588,,,0.351,,,0.061,,,,,,,0.297,0.159,0.006,,,0.588,,,0.351,,,0.061,,,,,,,0.4559999999999999,0.4619999999999999,432689.28,438382.55999999994,432587.3863270952,438279.3256208728,424860.9264252835,430451.2017729846,464113.5991796256,470220.3570635681,465343.0246166291,471465.95915105846,0.939,0.061,406199.5557611424,Moldova,14525337523.7271,5744.29618434435,2528654.0,42.4048843383789,Moldova,2025.0,633.12,647.28,0.4686963583962442,0.4401058805340732,0.1674342105263158,5678.506317044254,,,5084.580911435032,,,10763.087228479286,292755.9726146366,869657.4480611263,4.25644917354422,162479.82230445696,4305.234891391715,117102.38904585464,30855.476536285812,19972.132852407078,12070.463519175803,125004.05837908591,0.15977187550055225,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MCO,Eur. & Cent. Asia,Monaco,HIC,HIC,9995350547.0,38777.0,2024.0,46000.0,3.2500553745847784,45612.95781895706,38727.0,45497.505976618864,37428.0,45795.76031355616,36656.0,46989.78710901729,36716.0,,,,1.0,,,,,,,,0.083,0.917,,,,,,,,,1.0,,,,,,,,0.083,0.917,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,Monaco,8800430486.17137,226052.001905201,38931.0,100.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MNE,Eur. & Cent. Asia,Montenegro,UMIC,UMIC,6229801580.79,601626.0,2022.0,335797.6,1.5291783012328826,335797.6,601626.0,392029.2693523366,614315.0,397960.44818666065,576424.0,385878.75039120467,535419.0,0.320963205326904,0.051009864941327,0.0256053859463537,0.876,,,,,0.890481349479567,,,0.0030423088193602,,,,0.0390276761954225,,0.0674486655056498,0.320963205326904,0.051009864941327,0.0256053859463537,0.876,,,,,0.890481349479567,,,0.0030423088193602,,,,0.0390276761954225,,0.0674486655056498,0.3719730702682309,0.3975784562145846,124907.6642607033,133505.8914085626,124907.6642607033,133505.8914085626,145824.3309559999,155862.39170003354,148030.5697573134,158220.50062451675,143536.50353428474,153417.0778665482,0.9579300149852168,0.0420699850147827,119652.80069702394,Montenegro,6251215144.13471,10024.5435616209,623591.0,65.4012965440866,Montenegro,2025.0,264.23,483.38,0.5487776103190191,0.5256905444764494,0.1568566610083552,,,,3489.368826231883,,264.29893329479165,3753.667759526674,102099.76305912554,303296.3549697553,6.019438637707527,47861.120278809576,1501.4671038106699,40839.90522365022,9088.991191755216,4393.436562270636,3555.5547643924842,41677.78702152837,0.10541434361669053,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
NLD,Eur. & Cent. Asia,Netherlands,HIC,HIC,1046540797549.0,17789347.0,2022.0,8370000.0,1.2890583813624563,8370000.0,17789347.0,9056910.505721211,18727022.0,9459455.666858217,19060114.0,9607508.585097462,18969162.0,0.306,0.033,0.02,,,,,0.0140979689366786,,,0.294145758661888,0.281242532855436,0.410513739545998,,,,,,0.306,0.033,0.02,,,,,0.0140979689366786,,,0.294145758661888,0.281242532855436,0.410513739545998,,,,,,0.3389999999999999,0.359,2837429.9999999995,3004830.0,2837429.9999999995,3004830.0,3070292.661439491,3251430.8715539156,3206755.4710649345,3395944.584402099,3256945.410348039,3449095.5820499887,0.0140979689366786,0.985902031063322,40001.99999999995,Netherlands,1046540797548.64,59123.318556487,17700982.0,94.9856177734136,Netherlands,2025.0,253.56,325.61,0.4391722912275605,0.0061914373195761,0.1548672566371681,,,2064.9999999999977,,,,2064.9999999999977,56167.999999999935,166851.9999999998,0.116660194332721,16000.799999999981,825.9999999999991,22467.199999999975,3038.6068987487965,989.4007923015956,1188.6834311999985,22267.917361101572,0.04443167164029079,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MKD,Eur. & Cent. Asia,North Macedonia,UMIC,UMIC,15763604288.0,1836091.0,2023.0,878303.0,1.3105611808135302,873082.7697694277,1844375.0,940451.659142946,1768213.0,971369.3894247728,1648290.0,967846.2970219348,1519251.0,0.453,,0.007,0.77,,,,,0.667,,,0.003,,,,,0.33,,0.453,,0.007,0.77,,,,,0.667,,,0.003,,,,,0.33,,0.453,0.46,397871.259,404019.38,395506.4947055508,401618.0740939368,426024.6015917546,432607.7632057552,440030.3334094221,446829.9191353955,438434.37255093653,445209.2966300901,0.997,0.003,394319.97522143414,North Macedonia,13932436550.0883,7606.2375253797,1831712.0,61.9530566607267,North Macedonia,2025.0,441.35,624.58,0.591566489464203,0.5897917899958104,0.15,,,,7914.08495905807,2610.342865056635,,10524.427824114706,286264.43681592,850373.7681884682,5.745678263894491,157727.99008857366,4209.771129645883,114505.774726368,29953.087271194083,18708.0992478424,11717.454655690048,121496.41931852036,0.15398066340372077,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
NOR,Eur. & Cent. Asia,Norway,HIC,HIC,596297651036.0,5425048.0,2022.0,4189000.0,2.115504292084996,4188999.999999999,5425048.0,4496190.061685858,5720622.0,4693756.155441208,5849796.0,4814640.333751013,5899639.0,0.227097085925921,0.094953201405809,0.128189604759054,,,,,0.0358489644491749,,0.0807347048420676,0.097400998410602,0.274815774317688,0.503801530787719,,,0.0073980271927486,,,0.227097085925921,0.094953201405809,0.128189604759054,,,,,0.0358489644491749,,0.0807347048420676,0.097400998410602,0.274815774317688,0.503801530787719,,,0.0073980271927486,,,0.32205028733173,0.450239892090784,1349068.653632617,1886054.9079682943,1349068.6536326169,1886054.907968294,1447999.3012639997,2024364.1281930965,1511625.5185249173,2113316.2649263027,1550556.3028834502,2167743.144323992,0.0358489644491749,0.9641510355508252,48362.71420357193,Norway,596297651035.798,109269.520580298,5457127.0,82.9563661816034,Norway,2025.0,28.11,29.64,0.6772938403491543,0.0242802828043219,0.1647419836499015,,,2655.789824196569,,,,2655.789824196569,72237.48321814668,214587.8177950828,0.4866644709196925,19345.085681428773,1062.3159296786278,28894.993287258672,3673.6982406177253,108.88841585190937,1437.127070187662,27566.754632922923,0.003949990388852816,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
POL,Eur. & Cent. Asia,Poland,HIC,HIC,695607522885.0,37957529.0,2022.0,13474922.795,0.9726027397260274,13474922.795000002,37957529.0,14324017.498090914,37286854.0,14431632.615928482,35290711.0,13883673.916750686,32939440.000000004,0.289,0.053,0.002,,,,,0.381,,,0.14,0.267,0.21,,,,,,0.289,0.053,0.002,,,,,0.381,,,0.14,0.267,0.21,,,,,,0.3419999999999999,0.344,4608423.5958899995,4635373.44148,4608423.59589,4635373.4414800005,4898813.984347092,4927462.019343274,4935618.3546475405,4964481.619879398,4748216.479528734,4775983.827362236,0.381,0.617,1755809.3900340905,Poland,695607470875.276,18891.2121169279,36821749.0,59.8315488048321,Poland,2025.0,588.6,732.48,0.3428902323714038,0.1306411785335049,0.1577485380116959,,,92325.45476836176,,,,92325.45476836176,2511252.3696994395,7459896.74528363,2.507362014997217,702323.7560136362,36930.181907344704,1004500.9478797759,133373.69445141518,97693.56371177259,52174.92951049703,1050019.5820810515,0.09303975409501608,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
PRT,Eur. & Cent. Asia,Portugal,HIC,HIC,256898675069.0,10403320.0,2022.0,5274483.24,1.389041095890411,5274483.24,10403320.0,5586251.548542369,10327304.0,5776493.59666274,10096396.0,5840533.809767431,9788033.0,0.3877,0.0219,0.0106,,,,,0.57,,,0.08,0.16,0.15,,,0.02,,0.02,0.3877,0.0219,0.0106,,,,,0.57,,,0.08,0.16,0.15,,,0.02,,0.02,0.4095999999999999,0.4201999999999999,2160428.335104,2216337.857448,2160428.335104,2216337.857448,2288128.634282954,2347342.9006975032,2366051.7771930583,2427282.609317683,2392282.648480739,2454192.306864274,0.59,0.41,1274652.7177113595,Portugal,256898677175.024,24620.5197587181,10434332.0,61.1259255772782,Portugal,2025.0,127.91,225.34,0.567260246272685,0.334683545300884,0.15267333984375,,,62669.56378854599,,,1319.3592376535998,63988.92302619958,1740498.7063126287,5170304.980516926,6.132536613383548,509861.08708454383,25595.569210479836,696199.4825250516,96824.3723200501,21818.404058600092,37877.07029842368,680140.816285228,0.03207924526242547,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
ROU,Eur. & Cent. Asia,Romania,HIC,HIC,296354358293.0,19164426.0,2022.0,5742000.0,0.8208702336983674,5742000.0,19164426.0,6014333.658733786,18415185.0,6020036.911463434,17268195.0,5816033.779452156,16086598.0,0.5649,,0.0294,0.9524,,,,,0.788322520852641,,0.0539388322520853,0.0743280815569972,0.0795180722891566,,,,,0.0038924930491195,0.5649,,0.0294,0.9524,,,,,0.788322520852641,,0.0539388322520853,0.0743280815569972,0.0795180722891566,,,,,0.0038924930491195,0.5649,0.5942999999999999,3243655.8,3412470.5999999996,3243655.8,3412470.5999999996,3397497.0838187155,3574318.4933854886,3400718.8512856937,3577707.936482718,3285477.482012523,3456468.8751284163,0.7922150139017605,0.2077849860982391,2569672.824689526,Romania,295319437556.988,15503.551804598,19048502.0,52.1634832477272,Romania,2025.0,259.79,297.77,0.4665316054342794,0.3695933422847283,0.15,,,,76711.4075110287,,378.7772296570845,77090.18474068579,2096853.0249466533,6228886.927047411,4.047047098017775,1027869.1298758105,30836.073896274316,838741.2099786614,195195.87952174665,58123.4770451905,76359.36978934408,820505.3172345078,0.07083863544125978,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
RUS,Eur. & Cent. Asia,Russian Federation,UMIC,UMIC,2291612121335.0,145484378.0,2022.0,45867400.0,0.8637635965907013,45867400.00000001,145484378.0,47288997.83950832,142089382.0,49134500.03006888,138415363.0,50687761.99171471,136256184.0,0.34,0.06,,,,,0.802476268548032,,,,,0.0656740953269642,0.0248433527952315,,,,0.107006283329772,,0.34,0.06,,,,,0.802476268548032,,,,,0.0656740953269642,0.0248433527952315,,,,0.107006283329772,,0.4,0.4,18346960.0,18346960.0,18346960.000000004,18346960.000000004,18915599.135803327,18915599.135803327,19653800.01202755,19653800.01202755,20275104.79668589,20275104.79668589,0.909482551877804,0.0905174481221957,16686239.999999998,Russian Federation,2291612121334.64,15619.6142578125,144236933.0,74.8544893625017,Russian Federation (the),2025.0,449.73,436.33,0.3484935708915583,0.3169488221674628,0.1575,,618366.0000000001,,,41228.03999999988,,659594.04,17940957.888,53295198.432,4.572989915141915,6674496.0,263837.61600000004,7176383.155200001,1267509.723968256,553052.5178590692,495841.633344,7233594.03971507,0.07645611777805184,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SMR,Eur. & Cent. Asia,San Marino,HIC,HIC,1616232125.0,34592.0,2019.0,18019.62,1.4271745466526429,17584.811013077677,34322.0,16537.69634096257,33733.0,15438.365382181728,33974.0,13632.813757354375,33712.0,,,,,,,,,,,,0.4296,,,,0.5704,,,,,,,,,,,,,,0.4296,,,,0.5704,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,San Marino,1829211863.9476,54190.8417700372,33755.0,97.1141889380465,,,,,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SRB,Eur. & Cent. Asia,Serbia,UMIC,UMIC,66159884073.0,6876501.0,2021.0,2870000.0,1.143461434620621,2907617.6145928046,6794359.0,3211315.687296946,6484312.0,3346697.508395295,6011327.0,3312714.113823642,5554308.0,0.4,,0.034,,0.88,,,,0.805837979665464,,0.002951787471302,0.181042964906527,0.0036077402427025,,,,,0.0065595277140045,0.4,,0.034,,0.88,,,,0.805837979665464,,0.002951787471302,0.181042964906527,0.0036077402427025,,,,,0.0065595277140045,0.4,0.434,1148000.0,1245580.0000000002,1163047.0458371218,1261906.0447332773,1284526.2749187786,1393711.0082868747,1338679.0033581182,1452466.7186435582,1325085.645529457,1437717.9253994608,0.8123975073794686,0.1876024926205315,944856.5210031325,Serbia,66809895701.2152,10024.8191112596,6664449.0,61.9013813540396,Serbia,2025.0,695.8,710.68,0.4781235871963993,0.3884264104576849,0.15,,,,28116.824450198175,,228.87117989578985,28345.695630093964,771002.9211385557,2290332.2069115923,4.253269194511649,377942.608401253,11338.278252037586,308401.16845542233,71772.59994620041,51007.351329765705,28076.978435520687,331331.54134966736,0.15394656096425066,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SVK,Eur. & Cent. Asia,Slovak Republic,HIC,HIC,115884262198.0,5429857.0,2022.0,2597456.7,1.3105906336073672,2597456.7,5429857.0,2746882.801072605,5409302.0,2815916.368827397,5204198.0,2796404.5636120923,4949954.0,0.575092998159081,,,,,,,,0.393301585866728,,0.290592612788987,0.204641224804295,0.0784250639644951,,,0.033039512575494,,,0.575092998159081,,,,,,,,0.393301585866728,,0.290592612788987,0.204641224804295,0.0784250639644951,,,0.033039512575494,,,0.575092998159081,0.575092998159081,1493779.1611913927,1493779.1611913927,1493779.1611913927,1493779.1611913927,1579713.0656604588,1579713.0656604588,1619413.7871141802,1619413.7871141802,1608192.6845534146,1608192.6845534146,0.393301585866728,0.6066984141332711,587505.7130312454,Slovak Republic,115792972358.209,21317.7943982363,5431752.0,53.1902831072528,Slovakia,2025.0,94.85,142.05,0.7534485460859969,0.296332508044603,0.15,,,,17625.17139093736,,,17625.17139093736,479404.6618334962,1424113.8483877387,3.2448409630884036,235002.28521249816,7050.068556374945,191761.86473339848,44627.74142970539,6339.370670089651,17458.084766151274,180643.15063733686,0.03509333538372961,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SVN,Eur. & Cent. Asia,Slovenia,HIC,HIC,59927702746.0,2112888.0,2022.0,1064576.0,1.3804075631753627,1064576.0,2112888.0,1124360.6232021025,2101310.0,1143997.740377682,2049372.0,1135430.7286378762,1985456.0,0.148587493894283,0.0764567301911747,0.0769126065212817,,0.9823,,,,0.0779435752025114,,0.158773949486597,0.460925586691394,0.126056893228753,,,,0.017526045904147,0.158773949486597,0.148587493894283,0.0764567301911747,0.0769126065212817,,0.9823,,,,0.0779435752025114,,0.158773949486597,0.460925586691394,0.126056893228753,,,,0.017526045904147,0.158773949486597,0.2250442240854577,0.3019568306067394,239576.67990000025,321455.99490000017,239576.67990000025,321455.99490000017,253030.8640407588,339508.3702411251,257450.0838388123,345437.93190571637,255522.12732909675,342851.06419299386,0.2542435705932554,0.745756429406744,60910.83052865346,Slovenia,59899117741.0022,28360.3041467268,2112076.0,55.3377817873563,Slovenia,2025.0,183.29,257.49,0.3107721812470066,0.0790118290012932,0.1669870456577772,,,,623.645282596942,93.486737658625,1270.3885386233983,1987.5205588789656,54060.55920150786,160591.6611574204,0.9410270079670264,24364.332211461384,795.0082235515863,21624.223680603147,4626.870402801995,1191.3728600174857,1810.001875657255,21005.59466496338,0.05671693084722115,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
ESP,Eur. & Cent. Asia,Spain,HIC,HIC,1461244901853.0,47721906.0,2021.0,28088509.8,1.6125680598311185,28570221.091529656,47749421.0,29818195.322671305,47652032.0,30593327.28435733,46654767.0,30697701.44274019,45034599.0,0.07,0.42,0.02,,,,,,0.494367955961427,,0.026252885722323,0.173501264780528,0.100633808398645,0.205244085137077,,,,,0.07,0.42,0.02,,,,,,0.494367955961427,,0.026252885722323,0.173501264780528,0.100633808398645,0.205244085137077,,,,,0.49,0.51,13763369.802,14325139.998000002,13999408.33484953,14570812.756680124,14610915.70810894,15207279.614562366,14990730.369335093,15602596.91502224,15041873.706942694,15655827.7357975,0.494367955961427,0.505632044038573,6920858.883168927,Spain,1448850658406.62,30319.4987196616,47786102.0,79.9548794567814,Spain,2025.0,153.6,217.13,0.8026296721827071,0.396794390430955,0.1928571428571428,,,,266947.4140650872,,,266947.4140650872,7260969.662570372,21569351.056459047,5.5862981681386605,2768343.553267571,106778.96562603489,2904387.865028149,525717.9527939608,114149.1390901527,205657.4742286946,2812879.5298896073,0.04058088442011327,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SWE,Eur. & Cent. Asia,Sweden,HIC,HIC,579895717344.0,10452766.0,2022.0,4139000.0,1.084854097699811,4139000.000000001,10452766.0,4436212.551148413,10827522.0,4674205.56931,11066389.0,4859498.319290433,11300115.0,0.378896882494005,,0.0335731414868106,,1.0,,,,0.016,,0.155,0.241,0.554,,,0.034,0.0,,0.378896882494005,,0.0335731414868106,,1.0,,,,0.016,,0.155,0.241,0.554,,,0.034,0.0,,0.378896882494005,0.4124700239808156,1568254.1966426866,1707213.429256596,1568254.1966426868,1707213.429256596,1680867.1057109102,1829804.697356181,1771041.918347675,1927969.6832645575,1841248.763664002,2004397.388292458,0.016,0.984,25092.06714628299,Sweden,575071237640.921,54836.8907235124,10486941.0,88.4038576504809,Sweden,2025.0,35.26,41.03,0.4097083067518879,0.0065553329080302,0.15,,,,752.7620143884897,0.0,,752.7620143884897,20475.12679136692,60823.170762589965,0.0717808953429307,10036.826858513195,301.1048057553959,8190.050716546768,1906.0279069687417,78.20432502292748,745.6258304920868,7522.6292110776085,0.01039587660491973,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
CHE,Eur. & Cent. Asia,Switzerland,HIC,HIC,828508926958.0,8741311.0,2022.0,5940000.0,1.861731335578808,5940000.0,8741311.0,6283263.757196989,9118018.0,6473654.205911835,9270648.0,6585030.52451662,9341672.0,0.403352160978299,0.0071754140985403,,,,,,,,,0.236412586235908,0.285209490156487,0.478377923607606,,,,,,0.403352160978299,0.0071754140985403,,,,,,,,,0.236412586235908,0.285209490156487,0.478377923607606,,,,,,0.4105275750768393,0.4105275750768393,2438533.795956426,2438533.795956426,2438533.795956426,2438533.795956426,2579453.0338102705,2579453.0338102705,2657613.5630389675,2657613.5630389675,2703336.6130367755,2703336.6130367755,,1.0000000000000009,,Switzerland,828508926958.393,94394.5106803525,8777088.0,84.9206266284521,Switzerland,2025.0,39.22,37.27,0.7611766578470741,,0.1508739259594434,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
