iso3,country,region,income_2022,ofmsw_food_green_2022_tpy,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,electricity_carbon_intensity_2022_gco2_kwh,ad_screen_net_gwp100_benefit_tco2e,bio_cng_screen_net_gwp100_benefit_tco2e,compost_screen_net_gwp100_benefit_tco2e,prevention_screen_net_gwp100_benefit_tco2e,best_four_pathway_screen,best_four_pathway_benefit_tco2e,ad_screen_diverted_ofmsw_tpy,bio_cng_screen_diverted_ofmsw_tpy,compost_screen_diverted_ofmsw_tpy,compost_nutrient_credit_tco2e,ad_electricity_nutrient_credit_tco2e,bio_cng_nutrient_credit_tco2e,ad_screen_net_gwp100_benefit_with_nutrients_tco2e,bio_cng_screen_net_gwp100_benefit_with_nutrients_tco2e,compost_screen_net_gwp100_benefit_with_nutrients_tco2e,prevention_screen_net_gwp100_benefit_with_nutrients_tco2e,best_four_pathway_with_nutrients,best_four_pathway_with_nutrients_benefit_tco2e,nutrient_credit_assumption_note,nutrient_credit_factor_sources
BHR,Bahrain,Mid. East & N. Africa,HIC,645094.53934854,456221.332493,902.75,166638.73359845576,157714.46246462106,142701.4705904855,211321.7212107576,Prevention,211321.7212107576,182488.53299720003,182488.53299720003,182488.53299720003,1038.1772642210708,6029.421130227489,6029.421130227489,172668.15472868324,163743.88359484854,143739.64785470656,211321.7212107576,Prevention,211321.7212107576,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
DJI,Djibouti,Mid. East & N. Africa,LMIC,0.0,0.0,450.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
EGY,"Egypt, Arab Rep.",Mid. East & N. Africa,LMIC,15096331.315863367,12152546.70927001,570.04,3154412.615596954,3296604.8672499936,2823918.981128835,5140421.583702003,Prevention,5140421.583702003,4861018.683708004,4861018.683708004,4861018.683708004,27654.335291614836,160608.05730971243,160608.05730971243,3315020.672906666,3457212.924559706,2851573.31642045,5140421.583702003,Prevention,5140421.583702003,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
IRN,"Iran, Islamic Rep.",Mid. East & N. Africa,LMIC,14734412.942618882,12981017.802447235,655.37,3808162.193170664,3855969.845865574,3370997.7833199888,5668140.058539819,Prevention,5668140.058539819,5192407.120978895,5192407.120978895,5192407.120978895,29539.604111248933,171557.13127714267,171557.13127714267,3979719.3244478065,4027526.9771427168,3400537.387431238,5668140.058539819,Prevention,5668140.058539819,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
IRQ,Iraq,Mid. East & N. Africa,UMIC,12461687.004741486,12453870.715142358,688.71,3802469.8836225593,3809322.217052452,3351518.2368336874,5422690.600476332,Prevention,5422690.600476332,4981548.286056943,4981548.286056943,4981548.286056943,28340.02819937795,164590.3553713214,164590.3553713214,3967060.238993881,3973912.5724237734,3379858.2650330653,5422690.600476332,Prevention,5422690.600476332,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ISR,Israel,Mid. East & N. Africa,HIC,2661537.4599999995,2015975.8800000008,583.32,687436.0600728197,708508.6656784307,630577.0955052001,933800.0276160004,Prevention,933800.0276160004,806390.3520000004,806390.3520000004,806390.3520000004,4587.554712528003,26643.137230080018,26643.137230080018,714079.1973028997,735151.8029085107,635164.6502177281,933800.0276160004,Prevention,933800.0276160004,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
JOR,Jordan,Mid. East & N. Africa,LMIC,1959796.4782118923,1822610.72473706,539.21,522639.47609849786,549244.9316026759,477341.16086969245,782513.2664563039,Prevention,782513.2664563039,729044.289894824,729044.289894824,729044.289894824,4147.532965211654,24087.623338124984,24087.623338124984,546727.0994366228,573332.5549408009,481488.6938349041,782513.2664563039,Prevention,782513.2664563039,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
KWT,Kuwait,Mid. East & N. Africa,HIC,1662001.376662524,1662001.376662524,636.89,573495.9118864716,582502.7886105193,519857.4106062708,769839.0376700811,Prevention,769839.0376700811,664800.5506650097,664800.5506650097,664800.5506650097,3782.05033273324,21965.01019397192,21965.01019397192,595460.9220804435,604467.7988044912,523639.460939004,769839.0376700811,Prevention,769839.0376700811,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
LBN,Lebanon,Mid. East & N. Africa,LMIC,1457668.7706118536,1457668.7706118536,379.86,407918.5295821243,451022.0686574198,389334.5826178024,641887.3584764712,Prevention,641887.3584764712,583067.5082447415,583067.5082447415,583067.5082447415,3317.071054404334,19264.55047240626,19264.55047240626,427183.0800545306,470286.6191298261,392651.65367220674,641887.3584764712,Prevention,641887.3584764712,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
LBY,Libya,Mid. East & N. Africa,UMIC,2890891.722595346,2890891.722595346,830.53,829329.1891569946,792396.9345431896,693507.578900288,1233693.8244010091,Prevention,1233693.8244010091,1156356.6890381386,1156356.6890381386,1156356.6890381386,6578.5132039379705,38206.0250058201,38206.0250058201,867535.2141628147,830602.9595490097,700086.092104226,1233693.8244010091,Prevention,1233693.8244010091,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
MLT,Malta,Mid. East & N. Africa,HIC,112342.056582,97319.62398370232,500.0,32886.84318787693,34666.00825582645,30757.967926962232,43881.24988318563,Prevention,43881.24988318563,38927.849593480925,38927.849593480925,38927.849593480925,221.460536337313,1286.17615056861,1286.17615056861,34173.01933844554,35952.184406395056,30979.428463299544,43881.24988318563,Prevention,43881.24988318563,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
MAR,Morocco,Mid. East & N. Africa,LMIC,5262285.850885011,4836040.696963325,662.64,1781829.302102304,1796336.4095674048,1616294.312407467,2291868.6222355664,Prevention,2291868.6222355664,1934416.2787853305,1934416.2787853305,1934416.2787853305,11004.894210009747,63913.113851067326,63913.113851067326,1845742.4159533714,1860249.5234184721,1627299.206617477,2291868.6222355664,Prevention,2291868.6222355664,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
OMN,Oman,Mid. East & N. Africa,HIC,1249413.1112073,619708.9031588208,545.28,284400.70984150923,293093.42679646146,268713.01554255665,297596.1174467154,Prevention,297596.1174467154,247883.56126352833,247883.56126352833,247883.56126352833,1410.2095800282127,8190.072864146976,8190.072864146976,292590.7827056562,301283.4996606084,270123.22512258484,297596.1174467154,AD-bio-CNG,301283.4996606084,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
QAT,Qatar,Mid. East & N. Africa,HIC,757087.7446213181,754715.9618651386,596.9,258132.28865190863,265058.174353383,236067.60571179667,349584.4335359322,Prevention,349584.4335359322,301886.38474605547,301886.38474605547,301886.38474605547,1717.4316428203094,9974.326152009673,9974.326152009673,268106.6148039183,275032.5005053927,237785.03735461697,349584.4335359322,Prevention,349584.4335359322,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
SAU,Saudi Arabia,Mid. East & N. Africa,HIC,8677370.581836307,8332555.726510289,700.05,4582507.4031837825,4578213.597043661,4273609.895398186,4693274.707371081,Prevention,4693274.707371081,3333022.290604116,3333022.290604116,3333022.290604116,18961.563811246815,110123.05648155998,110123.05648155998,4692630.459665342,4688336.653525221,4292571.459209433,4693274.707371081,Prevention,4693274.707371081,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
SYR,Syrian Arab Republic,Mid. East & N. Africa,LIC,2395863.530646965,2328120.489317922,682.27,594360.3396706883,597050.0834266398,511198.55595306994,969878.28470172,Prevention,969878.28470172,931248.1957271688,931248.1957271688,931248.1957271688,5297.870985491863,30768.440386825663,30768.440386825663,625128.780057514,627818.5238134655,516496.4269385618,969878.28470172,Prevention,969878.28470172,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TUN,Tunisia,Mid. East & N. Africa,LMIC,1863952.9285719893,1696197.1650005102,565.62,533525.2152253214,554076.2090269718,487965.91472849663,764384.7285722301,Prevention,764384.7285722301,678478.8660002041,678478.8660002041,678478.8660002041,3859.8662686751622,22416.94173264674,22416.94173264674,555942.1569579681,576493.1507596186,491825.78099717177,764384.7285722301,Prevention,764384.7285722301,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ARE,United Arab Emirates,Mid. East & N. Africa,HIC,1275486.1147556256,1153671.390621407,558.49,391219.27636741137,405969.9657203548,360856.8742724699,534380.5881358357,Prevention,534380.5881358357,461468.5562485628,461468.5562485628,461468.5562485628,2625.294616498074,15246.921098452514,15246.921098452514,406466.1974658639,421216.88681880734,363482.16888896795,534380.5881358357,Prevention,534380.5881358357,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
PSE,West Bank and Gaza,Mid. East & N. Africa,UMIC,788862.1469550496,767089.5516990903,460.78,222298.6959271497,239149.22418281776,207803.86220114565,339248.84100961225,Prevention,339248.84100961225,306835.82067963615,306835.82067963615,306835.82067963615,1745.5889838464498,10137.855515255178,10137.855515255178,232436.5514424049,249287.07969807295,209549.4511849921,339248.84100961225,Prevention,339248.84100961225,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
